Year,Month,Region,Class,Tension_Type,Indicator,Consumption_Gwh,T_avg,T_max,T_min,Hot_days,Cold_days,El_price,Event,Eff_intervention
2019,7,19,ALTRI,2,2.10,4.25,26,32,19,31,0,51.95,0,0
2019,6,17,MEZZI DI TRASPORTO,3,4.47,4.25,24,30,18,28,0,48.15,0,0
2019,3,21,MECCANICA,2,9.50,4.25,12,18,7,8,5,52.83,0,0
2019,2,11,METALLI NON FERROSI,2,5.95,4.25,9,14,4,0,15,59.41,0,0
2019,12,1,ALTRI,2,2.10,4.25,9,13,5,0,14,48.58,0,0
2019,1,14,CHIMICA,3,1.53,4.24,6,10,2,0,22,67.65,0,0
2019,10,17,MEZZI DI TRASPORTO,3,4.45,4.24,17,22,13,18,0,52.38,0,0
2019,2,21,ALTRI,3,1.42,4.23,9,14,4,0,15,59.41,0,0
2019,12,14,CHIMICA,3,1.53,4.23,9,13,5,0,14,48.58,0,0
2019,9,17,MEZZI DI TRASPORTO,3,4.44,4.23,21,26,16,25,0,52.11,0,0
2019,9,12,ALTRI,3,1.42,4.21,21,26,16,25,0,52.11,0,0
2019,9,19,ALTRI,2,2.08,4.21,21,26,16,25,0,52.11,0,0
2019,2,5,ALIMENTARE,2,6.72,4.21,9,14,4,0,15,59.41,0,0
2019,2,10,MEZZI DI TRASPORTO,2,114.32,4.21,9,14,4,0,15,59.41,0,0
2019,9,21,MECCANICA,2,9.42,4.21,21,26,16,25,0,52.11,0,0
2019,5,15,MECCANICA,3,2.20,4.21,14,19,10,5,2,50.68,0,0
2019,2,8,CERAMICHE E VETRARIE,3,5.79,4.20,9,14,4,0,15,59.41,0,0
2019,4,19,ALTRI,2,2.07,4.20,15,20,10,12,1,52.24,0,0
2019,5,6,METALLI NON FERROSI,2,5.88,4.20,14,19,10,5,2,50.68,0,0
2019,1,12,ALTRI,3,1.41,4.19,6,10,2,0,22,67.65,0,0
2019,4,13,CERAMICHE E VETRARIE,3,5.76,4.18,15,20,10,12,1,52.24,0,0
2019,8,17,CARTARIA,3,14.49,4.18,26,31,20,31,0,46.75,0,0
2019,6,11,METALLI NON FERROSI,3,1.91,4.17,24,30,18,28,0,48.15,0,0
2019,2,17,CARTARIA,3,14.42,4.16,9,14,4,0,15,59.41,0,0
2019,12,18,METALLI NON FERROSI,3,1.90,4.16,9,13,5,0,14,48.58,0,0
2019,9,21,CHIMICA,2,7.66,4.16,21,26,16,25,0,52.11,0,0
2019,10,1,CARTARIA,3,14.38,4.15,17,22,13,18,0,52.38,0,0
2019,6,14,ALIMENTARE,3,28.47,4.14,24,30,18,28,0,48.15,0,0
2019,2,21,ALIMENTARE,2,6.59,4.13,9,14,4,0,15,59.41,0,0
2019,6,11,METALLI NON FERROSI,2,5.78,4.13,24,30,18,28,0,48.15,0,0
2019,2,14,ALIMENTARE,3,28.40,4.13,9,14,4,0,15,59.41,0,0
2019,10,15,MECCANICA,3,2.16,4.13,17,22,13,18,0,52.38,0,0
2019,11,7,CEMENTO CALCE E GESSO,3,2.83,4.13,12,16,9,1,4,53.74,0,0
2019,11,21,ALIMENTARE,2,6.56,4.11,12,16,9,1,4,53.74,0,0
2019,9,11,METALLI NON FERROSI,3,1.88,4.11,21,26,16,25,0,52.11,0,0
2019,10,21,ALTRI,3,1.38,4.10,17,22,13,18,0,52.38,0,0
2019,7,16,ALIMENTARE,2,6.53,4.09,26,32,19,31,0,51.95,0,0
2019,7,5,CARTARIA,2,7.70,4.07,26,32,19,31,0,51.95,0,0
2019,9,13,CARTARIA,3,14.07,4.06,21,26,16,25,0,52.11,0,0
2019,2,15,ALTRI,2,2.01,4.06,9,14,4,0,15,59.41,0,0
2019,11,11,METALLI NON FERROSI,3,1.85,4.05,12,16,9,1,4,53.74,0,0
2019,3,12,ALTRI,3,1.36,4.05,12,18,7,8,5,52.83,0,0
2019,8,17,CHIMICA,2,7.46,4.05,26,31,20,31,0,46.75,0,0
2019,10,10,ALIMENTARE,3,27.85,4.05,17,22,13,18,0,52.38,0,0
2019,9,20,ALTRI,3,1.36,4.04,21,26,16,25,0,52.11,0,0
2019,6,10,MEZZI DI TRASPORTO,2,109.75,4.04,24,30,18,28,0,48.15,0,0
2019,9,11,METALLI NON FERROSI,2,5.65,4.04,21,26,16,25,0,52.11,0,0
2019,3,6,METALLI NON FERROSI,2,5.65,4.03,12,18,7,8,5,52.83,0,0
2019,3,14,ALIMENTARE,3,27.71,4.03,12,18,7,8,5,52.83,0,0
2019,11,15,MECCANICA,3,2.10,4.03,12,16,9,1,4,53.74,0,0
2019,10,21,CARTARIA,2,7.59,4.02,17,22,13,18,0,52.38,0,0
2019,5,17,MEZZI DI TRASPORTO,3,4.21,4.01,14,19,10,5,2,50.68,0,0
2019,9,10,MEZZI DI TRASPORTO,2,109.01,4.01,21,26,16,25,0,52.11,0,0
2019,1,15,MECCANICA,3,2.09,4.01,6,10,2,0,22,67.65,0,0
2019,11,11,METALLI NON FERROSI,2,5.60,4.00,12,16,9,1,4,53.74,0,0
2019,10,6,ALIMENTARE,3,27.50,4.00,17,22,13,18,0,52.38,0,0
2019,2,21,MECCANICA,2,8.94,4.00,9,14,4,0,15,59.41,0,0
2019,6,10,CARTARIA,3,13.86,4.00,24,30,18,28,0,48.15,0,0
2019,7,15,MECCANICA,3,2.08,3.99,26,32,19,31,0,51.95,0,0
2019,5,21,ALIMENTARE,2,6.34,3.98,14,19,10,5,2,50.68,0,0
2019,6,21,MECCANICA,2,8.89,3.98,24,30,18,28,0,48.15,0,0
2019,4,21,MECCANICA,2,8.88,3.97,15,20,10,12,1,52.24,0,0
2019,6,13,ALIMENTARE,3,27.23,3.96,24,30,18,28,0,48.15,0,0
2019,10,5,CARTARIA,2,7.48,3.96,17,22,13,18,0,52.38,0,0
2019,4,14,ALIMENTARE,3,27.23,3.96,15,20,10,12,1,52.24,0,0
2019,1,7,CEMENTO CALCE E GESSO,3,2.71,3.95,6,10,2,0,22,67.65,0,0
2019,5,12,ALTRI,3,1.33,3.94,14,19,10,5,2,50.68,0,0
2019,6,12,ALTRI,3,1.33,3.94,24,30,18,28,0,48.15,0,0
2019,9,15,CEMENTO CALCE E GESSO,3,2.70,3.94,21,26,16,25,0,52.11,0,0
2019,3,15,ALTRI,2,1.95,3.94,12,18,7,8,5,52.83,0,0
2019,9,21,CARTARIA,2,7.40,3.92,21,26,16,25,0,52.11,0,0
2019,1,21,MECCANICA,2,8.76,3.92,6,10,2,0,22,67.65,0,0
2019,7,21,ALIMENTARE,2,6.24,3.91,26,32,19,31,0,51.95,0,0
2019,6,15,MECCANICA,3,2.04,3.91,24,30,18,28,0,48.15,0,0
2019,7,6,SIDERURGIA,2,55.47,3.90,26,32,19,31,0,51.95,0,0
2019,1,11,METALLI NON FERROSI,3,1.78,3.90,6,10,2,0,22,67.65,0,0
2019,2,15,MECCANICA,3,2.04,3.90,9,14,4,0,15,59.41,0,0
2019,1,4,CEMENTO CALCE E GESSO,3,2.67,3.89,6,10,2,0,22,67.65,0,0
2019,10,6,SIDERURGIA,2,55.35,3.89,17,22,13,18,0,52.38,0,0
2019,6,21,ALIMENTARE,2,6.20,3.89,24,30,18,28,0,48.15,0,0
2019,4,12,ALTRI,3,1.31,3.88,15,20,10,12,1,52.24,0,0
2019,11,12,ALTRI,3,1.30,3.87,12,16,9,1,4,53.74,0,0
2019,8,17,ALTRI,3,1.30,3.87,26,31,20,31,0,46.75,0,0
2019,3,17,MEZZI DI TRASPORTO,3,4.07,3.87,12,18,7,8,5,52.83,0,0
2019,9,21,ALTRI,3,1.30,3.87,21,26,16,25,0,52.11,0,0
2019,12,12,ALTRI,3,1.30,3.86,9,13,5,0,14,48.58,0,0
2019,12,14,ALIMENTARE,3,26.47,3.85,9,13,5,0,14,48.58,0,0
2019,9,15,MECCANICA,3,2.01,3.85,21,26,16,25,0,52.11,0,0
2019,8,16,CHIMICA,2,7.07,3.84,26,31,20,31,0,46.75,0,0
2019,8,1,ALTRI,3,1.29,3.83,26,31,20,31,0,46.75,0,0
2019,2,13,CERAMICHE E VETRARIE,3,5.28,3.83,9,14,4,0,15,59.41,0,0
2019,12,17,CARTARIA,3,13.24,3.82,9,13,5,0,14,48.58,0,0
2019,11,10,MEZZI DI TRASPORTO,2,103.91,3.82,12,16,9,1,4,53.74,0,0
2019,8,18,MEZZI DI TRASPORTO,3,4.01,3.82,26,31,20,31,0,46.75,0,0
2019,4,11,METALLI NON FERROSI,3,1.75,3.82,15,20,10,12,1,52.24,0,0
2019,4,21,ALIMENTARE,2,6.10,3.82,15,20,10,12,1,52.24,0,0
2019,7,2,ALIMENTARE,2,6.08,3.81,26,32,19,31,0,51.95,0,0
2019,11,21,MECCANICA,2,8.46,3.78,12,16,9,1,4,53.74,0,0
2019,1,11,METALLI NON FERROSI,2,5.30,3.78,6,10,2,0,22,67.65,0,0
2019,2,6,METALLI NON FERROSI,2,5.29,3.78,9,14,4,0,15,59.41,0,0
2019,7,7,ALIMENTARE,2,6.02,3.77,26,32,19,31,0,51.95,0,0
2019,8,8,MEZZI DI TRASPORTO,3,3.96,3.77,26,31,20,31,0,46.75,0,0
2019,4,17,MEZZI DI TRASPORTO,3,3.96,3.77,15,20,10,12,1,52.24,0,0
2019,4,11,METALLI NON FERROSI,2,5.29,3.77,15,20,10,12,1,52.24,0,0
2019,8,6,CERAMICHE E VETRARIE,3,5.15,3.74,26,31,20,31,0,46.75,0,0
2019,3,5,CARTARIA,2,7.05,3.73,12,18,7,8,5,52.83,0,0
2019,5,7,ALIMENTARE,2,5.94,3.72,14,19,10,5,2,50.68,0,0
2019,5,6,SIDERURGIA,2,52.81,3.71,14,19,10,5,2,50.68,0,0
2019,5,5,CARTARIA,2,7.00,3.71,14,19,10,5,2,50.68,0,0
2019,8,14,ALIMENTARE,3,25.44,3.70,26,31,20,31,0,46.75,0,0
2019,6,5,CARTARIA,2,6.99,3.70,24,30,18,28,0,48.15,0,0
2019,10,8,MEZZI DI TRASPORTO,3,3.89,3.70,17,22,13,18,0,52.38,0,0
2019,5,21,CARTARIA,2,6.98,3.69,14,19,10,5,2,50.68,0,0
2019,9,6,METALLI NON FERROSI,2,5.14,3.67,21,26,16,25,0,52.11,0,0
2019,10,6,MEZZI DI TRASPORTO,3,3.85,3.66,17,22,13,18,0,52.38,0,0
2019,1,17,MEZZI DI TRASPORTO,3,3.83,3.65,6,10,2,0,22,67.65,0,0
2019,5,15,ALIMENTARE,2,5.82,3.65,14,19,10,5,2,50.68,0,0
2019,8,7,CEMENTO CALCE E GESSO,3,2.50,3.65,26,31,20,31,0,46.75,0,0
2019,1,21,ALIMENTARE,2,5.80,3.64,6,10,2,0,22,67.65,0,0
2019,5,16,ALIMENTARE,2,5.81,3.64,14,19,10,5,2,50.68,0,0
2019,1,21,CARTARIA,2,6.86,3.63,6,10,2,0,22,67.65,0,0
2019,10,17,MECCANICA,2,8.12,3.63,17,22,13,18,0,52.38,0,0
2019,11,5,CARTARIA,2,6.85,3.62,12,16,9,1,4,53.74,0,0
2019,6,16,ALIMENTARE,2,5.77,3.62,24,30,18,28,0,48.15,0,0
2019,4,5,CARTARIA,2,6.83,3.61,15,20,10,12,1,52.24,0,0
2019,8,21,ALIMENTARE,3,24.82,3.61,26,31,20,31,0,46.75,0,0
2019,12,19,ALTRI,2,1.78,3.61,9,13,5,0,14,48.58,0,0
2019,2,5,CARTARIA,2,6.79,3.59,9,14,4,0,15,59.41,0,0
2019,6,6,METALLI NON FERROSI,2,5.03,3.59,24,30,18,28,0,48.15,0,0
2019,3,6,SIDERURGIA,2,50.76,3.57,12,18,7,8,5,52.83,0,0
2019,7,1,MECCANICA,2,7.98,3.57,26,32,19,31,0,51.95,0,0
2019,10,1,MECCANICA,2,7.95,3.56,17,22,13,18,0,52.38,0,0
2019,8,6,SIDERURGIA,3,0.29,3.56,26,31,20,31,0,46.75,0,0
2019,5,10,ALIMENTARE,3,24.48,3.56,14,19,10,5,2,50.68,0,0
2019,11,7,ALIMENTARE,2,5.68,3.56,12,16,9,1,4,53.74,0,0
2019,1,7,MECCANICA,3,1.86,3.56,6,10,2,0,22,67.65,0,0
2019,1,5,CARTARIA,2,6.71,3.55,6,10,2,0,22,67.65,0,0
2019,7,6,ALIMENTARE,3,24.41,3.55,26,32,19,31,0,51.95,0,0
2019,1,6,METALLI NON FERROSI,2,4.96,3.54,6,10,2,0,22,67.65,0,0
2019,11,16,ALTRI,3,1.19,3.54,12,16,9,1,4,53.74,0,0
2019,8,19,ALTRI,2,1.75,3.54,26,31,20,31,0,46.75,0,0
2019,8,16,ALIMENTARE,2,5.63,3.53,26,31,20,31,0,46.75,0,0
2019,3,17,CARTARIA,3,12.23,3.53,12,18,7,8,5,52.83,0,0
2019,2,17,MEZZI DI TRASPORTO,3,3.70,3.52,9,14,4,0,15,59.41,0,0
2019,2,12,ALTRI,3,1.18,3.52,9,14,4,0,15,59.41,0,0
2019,11,1,MECCANICA,2,7.87,3.52,12,16,9,1,4,53.74,0,0
2019,6,7,ALIMENTARE,2,5.62,3.52,24,30,18,28,0,48.15,0,0
2019,7,17,MECCANICA,2,7.84,3.51,26,32,19,31,0,51.95,0,0
2019,12,21,CARTARIA,2,6.61,3.50,9,13,5,0,14,48.58,0,0
2019,3,17,MECCANICA,2,7.80,3.49,12,18,7,8,5,52.83,0,0
2019,5,14,SIDERURGIA,3,0.28,3.49,14,19,10,5,2,50.68,0,0
2019,12,10,CARTARIA,2,6.60,3.49,9,13,5,0,14,48.58,0,0
2019,7,6,METALLI NON FERROSI,2,4.88,3.49,26,32,19,31,0,51.95,0,0
2019,1,15,ALIMENTARE,2,5.56,3.48,6,10,2,0,22,67.65,0,0
2019,2,6,SIDERURGIA,2,49.45,3.48,9,14,4,0,15,59.41,0,0
2019,8,6,MEZZI DI TRASPORTO,3,3.66,3.48,26,31,20,31,0,46.75,0,0
2019,8,21,ALIMENTARE,2,5.53,3.47,26,31,20,31,0,46.75,0,0
2019,9,17,MECCANICA,2,7.76,3.47,21,26,16,25,0,52.11,0,0
2019,6,16,METALLI NON FERROSI,3,1.59,3.47,24,30,18,28,0,48.15,0,0
2019,1,7,ALIMENTARE,2,5.54,3.47,6,10,2,0,22,67.65,0,0
2019,11,17,MECCANICA,2,7.73,3.46,12,16,9,1,4,53.74,0,0
2019,9,7,ALIMENTARE,2,5.52,3.46,21,26,16,25,0,52.11,0,0
2019,4,6,METALLI NON FERROSI,2,4.82,3.44,15,20,10,12,1,52.24,0,0
2019,1,17,MECCANICA,2,7.69,3.44,6,10,2,0,22,67.65,0,0
2019,9,18,METALLI NON FERROSI,3,1.57,3.44,21,26,16,25,0,52.11,0,0
2019,4,10,MEZZI DI TRASPORTO,2,93.25,3.43,15,20,10,12,1,52.24,0,0
2019,7,15,ALIMENTARE,2,5.48,3.43,26,32,19,31,0,51.95,0,0
2019,11,21,ALTRI,3,1.15,3.43,12,16,9,1,4,53.74,0,0
2019,11,6,SIDERURGIA,2,48.83,3.43,12,16,9,1,4,53.74,0,0
2019,7,5,CHIMICA,2,6.29,3.42,26,32,19,31,0,51.95,0,0
2019,5,17,CARTARIA,3,11.85,3.42,14,19,10,5,2,50.68,0,0
2019,12,21,CHIMICA,2,6.27,3.41,9,13,5,0,14,48.58,0,0
2019,10,7,ALIMENTARE,2,5.44,3.41,17,22,13,18,0,52.38,0,0
2019,1,16,ALIMENTARE,2,5.42,3.40,6,10,2,0,22,67.65,0,0
2019,1,6,SIDERURGIA,2,48.33,3.40,6,10,2,0,22,67.65,0,0
2019,6,6,SIDERURGIA,2,48.20,3.39,24,30,18,28,0,48.15,0,0
2019,5,1,MECCANICA,2,7.59,3.39,14,19,10,5,2,50.68,0,0
2019,9,5,CARTARIA,2,6.40,3.39,21,26,16,25,0,52.11,0,0
2019,8,7,ALTRI,2,1.68,3.39,26,31,20,31,0,46.75,0,0
2019,5,17,MECCANICA,2,7.53,3.37,14,19,10,5,2,50.68,0,0
2019,3,15,ALIMENTARE,2,5.38,3.37,12,18,7,8,5,52.83,0,0
2019,5,2,ALIMENTARE,2,5.37,3.37,14,19,10,5,2,50.68,0,0
2019,9,6,SIDERURGIA,2,47.73,3.36,21,26,16,25,0,52.11,0,0
2019,11,21,CARTARIA,2,6.35,3.36,12,16,9,1,4,53.74,0,0
2019,9,7,CHIMICA,2,6.19,3.36,21,26,16,25,0,52.11,0,0
2019,2,8,MEZZI DI TRASPORTO,3,3.53,3.36,9,14,4,0,15,59.41,0,0
2019,6,17,MECCANICA,2,7.50,3.35,24,30,18,28,0,48.15,0,0
2019,7,10,CARTARIA,3,11.61,3.35,26,32,19,31,0,51.95,0,0
2019,12,15,ALTRI,2,1.65,3.34,9,13,5,0,14,48.58,0,0
2019,9,16,ALIMENTARE,2,5.33,3.34,21,26,16,25,0,52.11,0,0
2019,11,15,ALIMENTARE,2,5.31,3.33,12,16,9,1,4,53.74,0,0
2019,8,17,METALLI NON FERROSI,3,1.52,3.33,26,31,20,31,0,46.75,0,0
2019,12,2,MEZZI DI TRASPORTO,3,3.50,3.33,9,13,5,0,14,48.58,0,0
2019,12,15,ALIMENTARE,2,5.29,3.32,9,13,5,0,14,48.58,0,0
2019,9,1,CARTARIA,3,11.51,3.32,21,26,16,25,0,52.11,0,0
2019,10,15,ALIMENTARE,2,5.30,3.32,17,22,13,18,0,52.38,0,0
2019,6,1,MECCANICA,2,7.39,3.31,24,30,18,28,0,48.15,0,0
2019,10,2,ALTRI,3,1.11,3.30,17,22,13,18,0,52.38,0,0
2019,4,6,SIDERURGIA,2,46.99,3.30,15,20,10,12,1,52.24,0,0
2019,12,17,METALLI NON FERROSI,3,1.51,3.30,9,13,5,0,14,48.58,0,0
2019,11,14,SIDERURGIA,3,0.27,3.30,12,16,9,1,4,53.74,0,0
2019,2,17,MECCANICA,2,7.37,3.29,9,14,4,0,15,59.41,0,0
2019,9,1,MECCANICA,2,7.31,3.27,21,26,16,25,0,52.11,0,0
2019,12,6,ALIMENTARE,3,22.35,3.25,9,13,5,0,14,48.58,0,0
2019,2,13,CARTARIA,3,11.26,3.25,9,14,4,0,15,59.41,0,0
2019,12,17,MEZZI DI TRASPORTO,3,3.40,3.24,9,13,5,0,14,48.58,0,0
2019,8,21,CARTARIA,2,6.12,3.24,26,31,20,31,0,46.75,0,0
2019,10,2,MEZZI DI TRASPORTO,3,3.39,3.23,17,22,13,18,0,52.38,0,0
2019,12,8,METALLI NON FERROSI,3,1.48,3.23,9,13,5,0,14,48.58,0,0
2019,11,2,ALTRI,3,1.09,3.23,12,16,9,1,4,53.74,0,0
2019,10,5,CHIMICA,2,5.92,3.22,17,22,13,18,0,52.38,0,0
2019,9,15,ALIMENTARE,2,5.14,3.22,21,26,16,25,0,52.11,0,0
2019,10,6,METALLI NON FERROSI,2,4.51,3.22,17,22,13,18,0,52.38,0,0
2019,3,5,CHIMICA,2,5.92,3.22,12,18,7,8,5,52.83,0,0
2019,6,15,ALIMENTARE,2,5.13,3.22,24,30,18,28,0,48.15,0,0
2019,5,16,ALTRI,3,1.08,3.21,14,19,10,5,2,50.68,0,0
2019,6,6,MEZZI DI TRASPORTO,3,3.36,3.20,24,30,18,28,0,48.15,0,0
2019,12,21,MECCANICA,2,7.15,3.20,9,13,5,0,14,48.58,0,0
2019,9,5,CHIMICA,2,5.87,3.19,21,26,16,25,0,52.11,0,0
2019,10,16,ALIMENTARE,2,5.07,3.18,17,22,13,18,0,52.38,0,0
2019,12,2,ALTRI,3,1.07,3.18,9,13,5,0,14,48.58,0,0
2019,11,6,METALLI NON FERROSI,2,4.44,3.17,12,16,9,1,4,53.74,0,0
2019,8,15,ALIMENTARE,2,5.05,3.17,26,31,20,31,0,46.75,0,0
2019,8,8,METALLI NON FERROSI,3,1.45,3.16,26,31,20,31,0,46.75,0,0
2019,1,21,ALTRI,3,1.06,3.16,6,10,2,0,22,67.65,0,0
2019,1,10,ALIMENTARE,3,21.66,3.15,6,10,2,0,22,67.65,0,0
2019,12,15,MECCANICA,3,1.64,3.15,9,13,5,0,14,48.58,0,0
2019,11,7,MECCANICA,3,1.64,3.14,12,16,9,1,4,53.74,0,0
2019,10,7,MECCANICA,3,1.63,3.13,17,22,13,18,0,52.38,0,0
2019,9,7,MECCANICA,3,1.62,3.11,21,26,16,25,0,52.11,0,0
2019,2,7,ALIMENTARE,2,4.95,3.10,9,14,4,0,15,59.41,0,0
2019,8,10,CARTARIA,3,10.71,3.09,26,31,20,31,0,46.75,0,0
2019,7,7,MECCANICA,3,1.61,3.09,26,32,19,31,0,51.95,0,0
2019,7,13,ALIMENTARE,3,21.25,3.09,26,32,19,31,0,51.95,0,0
2019,3,2,ALIMENTARE,2,4.91,3.08,12,18,7,8,5,52.83,0,0
2019,2,1,MECCANICA,2,6.88,3.08,9,14,4,0,15,59.41,0,0
2019,12,16,ALIMENTARE,2,4.89,3.07,9,13,5,0,14,48.58,0,0
2019,7,2,MEZZI DI TRASPORTO,3,3.23,3.07,26,32,19,31,0,51.95,0,0
2019,3,7,MECCANICA,3,1.60,3.06,12,18,7,8,5,52.83,0,0
2019,2,7,MECCANICA,3,1.60,3.06,9,14,4,0,15,59.41,0,0
2019,1,1,MECCANICA,2,6.84,3.06,6,10,2,0,22,67.65,0,0
2019,1,18,MEZZI DI TRASPORTO,3,3.21,3.06,6,10,2,0,22,67.65,0,0
2019,4,16,METALLI NON FERROSI,3,1.40,3.06,15,20,10,12,1,52.24,0,0
2019,4,17,MECCANICA,2,6.84,3.06,15,20,10,12,1,52.24,0,0
2019,4,17,CARTARIA,3,10.57,3.05,15,20,10,12,1,52.24,0,0
2019,3,1,MECCANICA,2,6.81,3.05,12,18,7,8,5,52.83,0,0
2019,8,7,ALIMENTARE,2,4.88,3.05,26,31,20,31,0,46.75,0,0
2019,4,15,ALIMENTARE,2,4.85,3.04,15,20,10,12,1,52.24,0,0
2019,3,7,ALIMENTARE,2,4.85,3.04,12,18,7,8,5,52.83,0,0
2019,5,7,MECCANICA,3,1.59,3.04,14,19,10,5,2,50.68,0,0
2019,8,15,CEMENTO CALCE E GESSO,3,2.08,3.03,26,31,20,31,0,46.75,0,0
2019,11,10,ALIMENTARE,3,20.77,3.02,12,16,9,1,4,53.74,0,0
2019,5,5,CHIMICA,2,5.56,3.02,14,19,10,5,2,50.68,0,0
2019,1,10,CARTARIA,3,10.43,3.01,6,10,2,0,22,67.65,0,0
2019,10,18,MEZZI DI TRASPORTO,3,3.15,3.00,17,22,13,18,0,52.38,0,0
2019,6,5,CHIMICA,2,5.52,3.00,24,30,18,28,0,48.15,0,0
2019,8,12,CEMENTO CALCE E GESSO,3,2.05,2.99,26,31,20,31,0,46.75,0,0
2019,12,11,METALLI NON FERROSI,3,1.36,2.98,9,13,5,0,14,48.58,0,0
2019,1,2,ALIMENTARE,2,4.74,2.97,6,10,2,0,22,67.65,0,0
2019,10,2,ALIMENTARE,2,4.74,2.97,17,22,13,18,0,52.38,0,0
2019,4,6,ALIMENTARE,3,20.42,2.97,15,20,10,12,1,52.24,0,0
2019,8,2,ALIMENTARE,2,4.73,2.96,26,31,20,31,0,46.75,0,0
2019,7,13,MECCANICA,2,6.62,2.96,26,32,19,31,0,51.95,0,0
2019,6,7,MECCANICA,3,1.55,2.96,24,30,18,28,0,48.15,0,0
2019,3,10,ALIMENTARE,3,20.28,2.95,12,18,7,8,5,52.83,0,0
2019,3,16,ALIMENTARE,2,4.65,2.91,12,18,7,8,5,52.83,0,0
2019,9,10,CARTARIA,3,10.08,2.91,21,26,16,25,0,52.11,0,0
2019,11,16,ALIMENTARE,2,4.63,2.90,12,16,9,1,4,53.74,0,0
2019,11,10,CARTARIA,3,10.05,2.90,12,16,9,1,4,53.74,0,0
2019,12,11,METALLI NON FERROSI,2,4.06,2.90,9,13,5,0,14,48.58,0,0
2019,7,7,CARTARIA,3,10.05,2.90,26,32,19,31,0,51.95,0,0
2019,12,10,MEZZI DI TRASPORTO,2,78.26,2.88,9,13,5,0,14,48.58,0,0
2019,8,17,MEZZI DI TRASPORTO,3,3.03,2.88,26,31,20,31,0,46.75,0,0
2019,5,6,ALIMENTARE,3,19.80,2.88,14,19,10,5,2,50.68,0,0
2019,2,15,ALIMENTARE,2,4.58,2.87,9,14,4,0,15,59.41,0,0
2019,3,5,ALTRI,2,1.41,2.86,12,18,7,8,5,52.83,0,0
2019,7,5,ALTRI,2,1.41,2.86,26,32,19,31,0,51.95,0,0
2019,6,2,ALIMENTARE,2,4.55,2.85,24,30,18,28,0,48.15,0,0
2019,3,13,CARTARIA,2,5.40,2.85,12,18,7,8,5,52.83,0,0
2019,3,17,ALIMENTARE,2,4.53,2.84,12,18,7,8,5,52.83,0,0
2019,1,17,ALIMENTARE,2,4.53,2.84,6,10,2,0,22,67.65,0,0
2019,12,17,MECCANICA,2,6.32,2.83,9,13,5,0,14,48.58,0,0
2019,4,2,ALIMENTARE,2,4.51,2.83,15,20,10,12,1,52.24,0,0
2019,10,5,ALTRI,2,1.40,2.83,17,22,13,18,0,52.38,0,0
2019,5,17,ALIMENTARE,2,4.50,2.82,14,19,10,5,2,50.68,0,0
2019,2,16,ALIMENTARE,2,4.50,2.82,9,14,4,0,15,59.41,0,0
2019,12,13,CARTARIA,2,5.31,2.81,9,13,5,0,14,48.58,0,0
2019,9,2,ALIMENTARE,2,4.48,2.81,21,26,16,25,0,52.11,0,0
2019,5,21,ALIMENTARE,3,19.25,2.80,14,19,10,5,2,50.68,0,0
2019,7,17,ALIMENTARE,2,4.45,2.79,26,32,19,31,0,51.95,0,0
2019,11,5,ALTRI,2,1.38,2.79,12,16,9,1,4,53.74,0,0
2019,12,14,CERAMICHE E VETRARIE,3,3.84,2.79,9,13,5,0,14,48.58,0,0
2019,12,6,METALLI NON FERROSI,2,3.90,2.78,9,13,5,0,14,48.58,0,0
2019,12,8,MEZZI DI TRASPORTO,3,2.92,2.78,9,13,5,0,14,48.58,0,0
2019,2,10,ALIMENTARE,3,19.05,2.77,9,14,4,0,15,59.41,0,0
2019,5,10,CARTARIA,3,9.60,2.77,14,19,10,5,2,50.68,0,0
2019,11,2,MEZZI DI TRASPORTO,3,2.90,2.76,12,16,9,1,4,53.74,0,0
2019,9,2,ALTRI,3,0.93,2.76,21,26,16,25,0,52.11,0,0
2019,10,10,CARTARIA,3,9.56,2.76,17,22,13,18,0,52.38,0,0
2019,6,13,MECCANICA,2,6.15,2.75,24,30,18,28,0,48.15,0,0
2019,1,2,MEZZI DI TRASPORTO,3,2.89,2.75,6,10,2,0,22,67.65,0,0
2019,12,6,SIDERURGIA,2,39.15,2.75,9,13,5,0,14,48.58,0,0
2019,5,5,ALTRI,2,1.35,2.74,14,19,10,5,2,50.68,0,0
2019,4,18,MEZZI DI TRASPORTO,3,2.88,2.74,15,20,10,12,1,52.24,0,0
2019,6,5,ALTRI,2,1.35,2.73,24,30,18,28,0,48.15,0,0
2019,12,5,MECCANICA,2,6.11,2.73,9,13,5,0,14,48.58,0,0
2019,12,7,ALIMENTARE,2,4.32,2.71,9,13,5,0,14,48.58,0,0
2019,12,7,MECCANICA,3,1.41,2.70,9,13,5,0,14,48.58,0,0
2019,11,2,ALIMENTARE,2,4.31,2.70,12,16,9,1,4,53.74,0,0
2019,4,10,CARTARIA,3,9.36,2.70,15,20,10,12,1,52.24,0,0
2019,5,13,MECCANICA,2,6.01,2.69,14,19,10,5,2,50.68,0,0
2019,2,5,ALTRI,2,1.33,2.69,9,14,4,0,15,59.41,0,0
2019,8,7,CARTARIA,3,9.29,2.68,26,31,20,31,0,46.75,0,0
2019,8,17,MECCANICA,2,5.98,2.67,26,31,20,31,0,46.75,0,0
2019,1,5,CHIMICA,2,4.87,2.65,6,10,2,0,22,67.65,0,0
